num;dd_desig;cc_desig;dd;cc;llll;LOCALIDADE;ART_COD;ART_TIPO;PRI_PREP;ART_TITULO;SEG_PREP;ART_DESIG;ART_LOCAL;TROCO;PORTA;CLIENTE;CP4;CP3;CPALF;LATITUDE;LONGITUDE;precision;scannedAddress;foundAddress;matched
130724;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19010511;Rua;;Capitão;;Rei Vilar;;Minimercado Mar e Sol;;;2750;634;CASCAIS;387,130,398;-94,242,688;3;Rua Capitão Rei Vilar, Cascais,Portugal|1;R. Cap. Rei Vilar, Alcabideche, Portugal;1
130725;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19010511;Rua;;Capitão;;Rei Vilar;;Pares de 58 a 254D;;;2750;633;CASCAIS;387,130,398;-94,242,688;3;Rua Capitão Rei Vilar, Cascais,Portugal|1;R. Cap. Rei Vilar, Alcabideche, Portugal;1
130726;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19030511;Rua;;Furriel;;João Vieira;Fontaínhas;Impares de 1 a 43;;;2750;626;CASCAIS;387,124,945;-94,247,317;3;Rua Furriel João Vieira, Fontaínhas, Cascais,Portugal|1;R. Furriel João Vieira, Portugal;1
130727;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19030511;Rua;;Furriel;;João Vieira;Fontaínhas;Impares de 55 a 159;;;2750;627;CASCAIS;387,124,945;-94,247,317;3;Rua Furriel João Vieira, Fontaínhas, Cascais,Portugal|1;R. Furriel João Vieira, Portugal;1
130728;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19030511;Rua;;Furriel;;João Vieira;Fontaínhas;Pares de 28 a 166;;;2750;625;CASCAIS;387,124,945;-94,247,317;3;Rua Furriel João Vieira, Fontaínhas, Cascais,Portugal|1;R. Furriel João Vieira, Portugal;1
130729;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19050511;Rua;;Doutor;;Luís Filipe Quintela;Fontaínhas;;;;2750;630;CASCAIS;387,109,212;-94,241,116;3;Rua Doutor Luís Filipe Quintela, Fontaínhas, Cascais,Portugal|1;R. Dr. Luís Filipe Quintela, 2750-642 Cascais, Portugal;3
130730;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19070511;Rua;das;;;Fontaínhas;Fontaínhas;Clube Desportivo;;;2750;621;CASCAIS;387,108,516;-94,225,231;3;Rua das Fontaínhas, Fontaínhas, Cascais,Portugal|1;R. Fontaínhas, Cascais, Portugal;2
130731;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19070511;Rua;das;;;Fontaínhas;Fontaínhas;Impares de 15 a 297;;;2750;621;CASCAIS;387,108,516;-94,225,231;3;Rua das Fontaínhas, Fontaínhas, Cascais,Portugal|1;R. Fontaínhas, Cascais, Portugal;2
130732;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19070511;Rua;das;;;Fontaínhas;Fontaínhas;Impares de 399 a 431;;;2750;622;CASCAIS;387,108,516;-94,225,231;3;Rua das Fontaínhas, Fontaínhas, Cascais,Portugal|1;R. Fontaínhas, Cascais, Portugal;2
130733;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19070511;Rua;das;;;Fontaínhas;Fontaínhas;LT A;;;2750;621;CASCAIS;387,108,516;-94,225,231;3;Rua das Fontaínhas, Fontaínhas, Cascais,Portugal|1;R. Fontaínhas, Cascais, Portugal;2
130734;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19070511;Rua;das;;;Fontaínhas;Fontaínhas;LT B;;;2750;621;CASCAIS;387,108,516;-94,225,231;3;Rua das Fontaínhas, Fontaínhas, Cascais,Portugal|1;R. Fontaínhas, Cascais, Portugal;2
130735;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19070511;Rua;das;;;Fontaínhas;Fontaínhas;Pares de 142 a 446;;;2750;620;CASCAIS;387,108,516;-94,225,231;3;Rua das Fontaínhas, Fontaínhas, Cascais,Portugal|1;R. Fontaínhas, Cascais, Portugal;2
130736;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19080511;Rua;;Soldado;;António Alves;Fontaínhas;;;;2750;618;CASCAIS;387,095,456;-94,218,114;3;Rua Soldado António Alves, CASCAIS, Lisboa,Portugal|2;R. Sd. António Alves, 2750-642 Cascais, Portugal;3
130737;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19100511;Rua;;Cabo;;Joaquim Rebelo;;;;;2750;394;CASCAIS;387,098,639;-94,215,587;3;Rua Cabo Joaquim Rebelo, Cascais,Portugal|1;R. Cabo Joaquim Rebelo, 2750-642 Cascais, Portugal;3
130738;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19170511;Rua;;Padre;;Caetano Baptista;Bairro Alcaide;;;;2750;99;CASCAIS;387,098,289;-94,164,078;3;Rua Padre Caetano Baptista, Bairro Alcaide, Cascais,Portugal|1;R. Padre Caetano Baptista, 2750-642 Cascais, Portugal;3
130739;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19340511;Rua;;Dom;;José de Avilez;;;;;2750;398;CASCAIS;386,952,245;-94,286,095;3;Rua Dom José de Avilez, Cascais,Portugal|1;R. Dom José de Avilez, 2750-642 Cascais, Portugal;3
130740;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19350511;Avenida;da;;;República;;Impares de 371 a 1407;;;2750;475;CASCAIS;386,950,114;-94,336,885;3;Avenida da República, Cascais,Portugal|1;Av. da República, 2750 Cascais, Portugal;4
130741;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19350511;Avenida;da;;;República;;LT 10;;;2750;475;CASCAIS;386,950,114;-94,336,885;3;Avenida da República, Cascais,Portugal|1;Av. da República, 2750 Cascais, Portugal;4
130742;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19350511;Avenida;da;;;República;;Pares de 300 a 1116;;;2750;475;CASCAIS;386,950,114;-94,336,885;3;Avenida da República, Cascais,Portugal|1;Av. da República, 2750 Cascais, Portugal;4
130743;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19350511;Avenida;da;;;República;;Quiosque Alfredo - Bebidas;;;2750;475;CASCAIS;386,950,114;-94,336,885;3;Avenida da República, Cascais,Portugal|1;Av. da República, 2750 Cascais, Portugal;4
130744;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19380511;Rua;;Visconde;da;Gandarinha;;;;;2750;641;CASCAIS;386,926,851;-94,262,123;3;Rua Visconde da Gandarinha, Cascais,Portugal|1;R. Visc. Gandarinha, 2750-642 Cascais, Portugal;3
130745;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19390511;Rua;;;;Ricardo Espírito Santo Silva;;;;;2750;829;CASCAIS;386,921,446;-94,272,192;3;Rua Ricardo Espírito Santo Silva, Cascais,Portugal|1;R. Ricardo Espírito Santo Silva, 2750-642 Cascais, Portugal;3
130746;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19410511;Rua;;Visconde;dos;Olivais;;;;;2750;831;CASCAIS;38,693,255;-94,293,541;1;Rua Visconde dos Olivais, Cascais,Portugal|1;2750 642, R. Visc. Olivais 23, Cascais, Portugal;1
130747;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;19420511;Avenida;;;;Vigia do Facho;;;;;2750;830;CASCAIS;386,932,444;-94,308,602;3;Avenida Vigia do Facho, Cascais,Portugal|1;Av. Vigia do Facho, 2750-642 Cascais, Portugal;3
130748;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200000511;Rua;;Engenheiro;;José Ulrich;Bairro Marechal Carmona;;;;2750;629;CASCAIS;387,101,756;-94,186,718;3;Rua Engenheiro José Ulrich, Bairro Marechal Carmona, Cascais,Portugal|1;Bairro Mal. Carmona & R. Eng. José Ulrich, 2750-317 Cascais, Portugal;3
130749;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200030511;Escadinhas;do;;;Espírito Santo;;;;;2750;339;CASCAIS;387,104,981;-91,392,824;1;Escadinhas do Espírito Santo, CASCAIS, Lisboa,Portugal|2;Escadinhas do Santo Espírito da Pedreira 3, 1100-225 Lisboa, Portugal;1
130750;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200050511;Praceta;;Dona;;Maria do Carmo Fragoso Carmona;Fontaínhas;;;;2750;632;CASCAIS;387,076,947;-94,195,557;3;Praceta Dona Maria do Carmo Fragoso Carmona, Fontaínhas, Cascais,Portugal|1;Praceta Dona Maria do Carmo Fragoso Carmona, 2750-642 Cascais, Portugal;3
130751;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200120511;Avenida;;Doutor;;Manuel Ricardo Espírito Santo e Silva;Quinta do Rosário;;;;2750;748;CASCAIS;386,996,656;-94,398,775;3;Avenida Doutor Manuel Ricardo Espírito Santo e Silva, Quinta do Rosário, Cascais,Portugal|1;Av. Dr. Manuel Ricardo Espírito Santo e Silva, 2750 Cascais, Portugal;4
130752;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200140511;;;;;Praia da Duquesa;;;;;2750;334;CASCAIS;387,008,031;-94,149,556;1;Praia da Duquesa, Cascais,Portugal|1;Alameda Duquesa Palmela 175A, 2750-334 Cascais, Portugal;4
130753;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200190511;Passeio;de;Dom;;Luís I;;;;HOTEL BAÍA;2754;509;CASCAIS;386,971,855;-94,198,904;3;Passeio de Dom Luís I, Cascais,Portugal|1;Passeio Dom Luís i, 2750-642 Cascais, Portugal;2
130754;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200190511;Passeio;de;Dom;;Luís I;;;;;2750;411;CASCAIS;386,971,855;-94,198,904;3;Passeio de Dom Luís I, Cascais,Portugal|1;Passeio Dom Luís i, 2750-642 Cascais, Portugal;3
130755;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200200511;Avenida;das;;;Comunidades Europeias;Pampilheira;Impares de 17 a 111;;;2750;660;CASCAIS;387,063,506;-94,297,197;3;Avenida das Comunidades Europeias, Pampilheira, Cascais,Portugal|1;Av. Comunidades Europeias, 2750-642 Cascais, Portugal;3
130756;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200200511;Avenida;das;;;Comunidades Europeias;Pampilheira;Impares de 375 a 523;;;2750;661;CASCAIS;387,063,506;-94,297,197;3;Avenida das Comunidades Europeias, Pampilheira, Cascais,Portugal|1;Av. Comunidades Europeias, 2750-642 Cascais, Portugal;3
130757;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200200511;Avenida;das;;;Comunidades Europeias;Pampilheira;LT D2;;;2750;661;CASCAIS;387,063,506;-94,297,197;3;Avenida das Comunidades Europeias, Pampilheira, Cascais,Portugal|1;Av. Comunidades Europeias, 2750-642 Cascais, Portugal;3
130758;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200200511;Avenida;das;;;Comunidades Europeias;Pampilheira;LT I;;;2750;801;CASCAIS;387,063,506;-94,297,197;3;Avenida das Comunidades Europeias, Pampilheira, Cascais,Portugal|1;Av. Comunidades Europeias, 2750-642 Cascais, Portugal;3
130759;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200200511;Avenida;das;;;Comunidades Europeias;Pampilheira;LT V;;;2750;658;CASCAIS;387,063,506;-94,297,197;3;Avenida das Comunidades Europeias, Pampilheira, Cascais,Portugal|1;Av. Comunidades Europeias, 2750-642 Cascais, Portugal;3
130760;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200200511;Avenida;das;;;Comunidades Europeias;Pampilheira;Pares de 342 a 540A;;;2750;659;CASCAIS;387,063,506;-94,297,197;3;Avenida das Comunidades Europeias, Pampilheira, Cascais,Portugal|1;Av. Comunidades Europeias, 2750-642 Cascais, Portugal;3
130761;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200200511;Avenida;das;;;Comunidades Europeias;Pampilheira;Pares de 44 a 206;;;2750;658;CASCAIS;387,063,506;-94,297,197;3;Avenida das Comunidades Europeias, Pampilheira, Cascais,Portugal|1;Av. Comunidades Europeias, 2750-642 Cascais, Portugal;3
130762;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200200511;Avenida;das;;;Comunidades Europeias;Pampilheira;TR 1;;;2750;661;CASCAIS;387,063,506;-94,297,197;3;Avenida das Comunidades Europeias, Pampilheira, Cascais,Portugal|1;Av. Comunidades Europeias, 2750-642 Cascais, Portugal;3
130763;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200200511;Avenida;das;;;Comunidades Europeias;Pampilheira;TR 3;;;2750;801;CASCAIS;387,063,506;-94,297,197;3;Avenida das Comunidades Europeias, Pampilheira, Cascais,Portugal|1;Av. Comunidades Europeias, 2750-642 Cascais, Portugal;3
130764;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200200511;Avenida;das;;;Comunidades Europeias;Pampilheira;;396;APARTHOTEL EQUADOR;2754;511;CASCAIS;387,063,506;-94,297,197;3;Avenida das Comunidades Europeias, Pampilheira, Cascais,Portugal|1;Av. Comunidades Europeias, 2750-642 Cascais, Portugal;2
130765;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;20020511;Praceta;;;;Fernando Pessoa;;;;;2750;343;CASCAIS;386,939,292;-93,508,137;3;Praceta Fernando Pessoa, Cascais,Portugal|1;Praceta Fernando Pessoa, 2775 Parede, Portugal;1
130766;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200240511;;;;;Sítio do Castelo;;;;;2750;314;CASCAIS;38,696,203;-94,207,324;3;Sítio do Castelo, Cascais,Portugal|1;Sítio do Castelo, 2750-642 Cascais, Portugal;3
130767;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200260511;Rua;dos;;;Cedros;Costa da Guia;;;;2750;600;CASCAIS;386,979,783;-94,460,683;1;Rua dos Cedros, Costa da Guia, Cascais,Portugal|1;Rua das Acácias 124, 2750-808 Cascais, Portugal;3
130768;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200370511;Rua;das;;;Acácias;Costa da Guia;Impares de 215 a 247G;;;2750;602;CASCAIS;386,979,783;-94,460,683;1;Rua das Acácias, Costa da Guia, Cascais,Portugal|1;Rua das Acácias 124, 2750-808 Cascais, Portugal;3
130769;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200370511;Rua;das;;;Acácias;Costa da Guia;Impares de 347 a 483;;;2750;596;CASCAIS;386,979,783;-94,460,683;1;Rua das Acácias, Costa da Guia, Cascais,Portugal|1;Rua das Acácias 124, 2750-808 Cascais, Portugal;3
130770;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200370511;Rua;das;;;Acácias;Costa da Guia;Pares de 202 a 432Q;;;2750;596;CASCAIS;386,979,783;-94,460,683;1;Rua das Acácias, Costa da Guia, Cascais,Portugal|1;Rua das Acácias 124, 2750-808 Cascais, Portugal;3
130771;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200370511;Rua;das;;;Acácias;Costa da Guia;Pares de 30 a 196;;;2750;602;CASCAIS;386,979,783;-94,460,683;1;Rua das Acácias, Costa da Guia, Cascais,Portugal|1;Rua das Acácias 124, 2750-808 Cascais, Portugal;3
130772;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200410511;Travessa;do;;;Alto do Moínho Velho;;;;;2750;287;CASCAIS;387,030,818;-94,220,067;3;Travessa do Alto do Moínho Velho, Cascais,Portugal|1;Tv. Alto do Moinho Velho, 2750-642 Cascais, Portugal;3
130773;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200460511;Praceta;do;;;Astrolábio;Quinta do Rosário;;;;2750;299;CASCAIS;38,699,528;-94,392,033;1;Praceta do Astrolábio, Quinta do Rosário, Cascais,Portugal|1;Praceta do Astrolábio 93A, 2750-299 Cascais, Portugal;4
130774;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200470511;Rua;do;;;Astrolábio;Quinta do Rosário;;;;2750;300;CASCAIS;387,224;-93,731,712;3;Rua do Astrolábio, Quinta do Rosário, Cascais,Portugal|1;R. do Astrolábio, 2645 Alcabideche, Portugal;1
130775;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200540511;Largo;dos;;;Bombeiros Voluntários;;;;;2750;307;CASCAIS;387,084,686;-93,939,457;3;Largo dos Bombeiros Voluntários, Cascais,Portugal|1;Av. Bombeiros Voluntários, 2765 Estoril, Portugal;1
130776;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200560511;Rua;do;;;Arco;;;;;2750;295;CASCAIS;387,037,315;-93,645,508;1;Rua do Arco, Cascais,Portugal|1;R. António Sérgio 39, 2775 Parede, Portugal;1
130777;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200580511;Rua;do;;;Farol;Quinta do Rosário;;;;2750;341;CASCAIS;386,981,791;-94,404,441;3;Rua do Farol, Quinta do Rosário, Cascais,Portugal|1;R. do Farol, 2750-374 Cascais, Portugal;3
130778;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200630511;Praceta;da;;;Guia;Quinta do Rosário;;;;2750;372;CASCAIS;386,996,886;-94,396,924;3;Praceta da Guia, CASCAIS, Lisboa,Portugal|2;Alameda da Guia, 2750-371 Cascais, Portugal;3
130779;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200650511;Rua;dos;;;Hibiscos;Costa da Guia;;;;2750;603;CASCAIS;386,966,798;-94,428,456;3;Rua dos Hibiscos, Costa da Guia, Cascais,Portugal|1;Rua dos Hibiscos, 124 - 2ºC, Costa da Guia, Cascais, Cascais, Portugal;1
130780;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200670511;Rua;;;;João António Gaspar;;BL E;;;2750;380;CASCAIS;387,031,296;-93,866,974;3;Rua João António Gaspar, Cascais,Portugal|1;R. João António Gaspar, 2765 Estoril, Portugal;1
130781;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200670511;Rua;;;;João António Gaspar;;BL F;;;2750;380;CASCAIS;387,031,296;-93,866,974;3;Rua João António Gaspar, Cascais,Portugal|1;R. João António Gaspar, 2765 Estoril, Portugal;1
130782;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200670511;Rua;;;;João António Gaspar;;BL G;;;2750;380;CASCAIS;387,031,296;-93,866,974;3;Rua João António Gaspar, Cascais,Portugal|1;R. João António Gaspar, 2765 Estoril, Portugal;1
130783;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200670511;Rua;;;;João António Gaspar;;Impares de 19 a 21A;;;2750;380;CASCAIS;387,031,296;-93,866,974;3;Rua João António Gaspar, Cascais,Portugal|1;R. João António Gaspar, 2765 Estoril, Portugal;1
130784;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200670511;Rua;;;;João António Gaspar;;Impares de 37 a 111;;;2750;381;CASCAIS;387,031,296;-93,866,974;3;Rua João António Gaspar, Cascais,Portugal|1;R. João António Gaspar, 2765 Estoril, Portugal;1
130785;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200670511;Rua;;;;João António Gaspar;;Pares de 102 a 112;;;2750;381;CASCAIS;387,031,296;-93,866,974;3;Rua João António Gaspar, Cascais,Portugal|1;R. João António Gaspar, 2765 Estoril, Portugal;1
130786;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200670511;Rua;;;;João António Gaspar;;Pares de 38 a 66;;;2750;380;CASCAIS;387,031,296;-93,866,974;3;Rua João António Gaspar, Cascais,Portugal|1;R. João António Gaspar, 2765 Estoril, Portugal;1
130787;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200680511;Praceta;;;;José Florindo;;;;;2750;402;CASCAIS;387,043,248;-94,261,983;3;Praceta José Florindo, Cascais,Portugal|1;R. José Florindo, 2750-642 Cascais, Portugal;3
130788;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200690511;Rua;;;;José Félix de Moura e Lima;;;;;2750;399;CASCAIS;386,995,782;-94,199,543;3;Rua José Félix de Moura e Lima, Cascais,Portugal|1;R. José Félix de Moura e Lima, 2750-642 Cascais, Portugal;3
130789;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200700511;Rua;;;;Júlio Pereira de Mello;;;;;2750;407;CASCAIS;386,951,902;-94,226,978;3;Rua Júlio Pereira de Mello, Cascais,Portugal|1;R. Júlio Pereira de Mello, 2750-642 Cascais, Portugal;3
130790;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200760511;Rua;;;;Manuel de Almeida;;;;;2750;420;CASCAIS;387,015,019;-94,260,739;3;Rua Manuel de Almeida, Cascais,Portugal|1;R. Manuel de Almeida, 2750-642 Cascais, Portugal;3
130791;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200770511;Rua;;;;Manuel Joaquim Gama Machado;;;;;2750;422;CASCAIS;386,964,108;-94,254,298;3;Rua Manuel Joaquim Gama Machado, Cascais,Portugal|1;R. Manuel Joaquim Gama Machado, 2750-642 Cascais, Portugal;3
130792;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200780511;Avenida;;;;Manuel Júlio Carvalho e Costa;Quinta do Rosário;;;HOTEL ATLANTIC GARDEN;2754;518;CASCAIS;386,974,056;-94,387,511;1;Avenida Manuel Júlio Carvalho e Costa, Quinta do Rosário, Cascais,Portugal|1;Av. Manuel Júlio Carvalho e Costa 115, 2750-300 Cascais, Portugal;2
130793;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200780511;Avenida;;;;Manuel Júlio Carvalho e Costa;Quinta do Rosário;Impares de 15 a 293A;;;2750;424;CASCAIS;386,974,056;-94,387,511;1;Avenida Manuel Júlio Carvalho e Costa, Quinta do Rosário, Cascais,Portugal|1;Av. Manuel Júlio Carvalho e Costa 115, 2750-300 Cascais, Portugal;3
130794;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200780511;Avenida;;;;Manuel Júlio Carvalho e Costa;Quinta do Rosário;Pares de 44 a 382A;;;2750;423;CASCAIS;386,974,056;-94,387,511;1;Avenida Manuel Júlio Carvalho e Costa, Quinta do Rosário, Cascais,Portugal|1;Av. Manuel Júlio Carvalho e Costa 115, 2750-300 Cascais, Portugal;3
130795;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200800511;Rua;dos;;;Mareantes;Quinta do Rosário;;;;2750;426;CASCAIS;386,978,635;-94,389,378;3;Rua dos Mareantes, Quinta do Rosário, Cascais,Portugal|1;R. Mareantes, 2750-374 Cascais, Portugal;3
130796;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200840511;Largo;da;;;Misericórdia;;;;;2750;436;CASCAIS;386,985,102;-94,193,516;3;Largo da Misericórdia, Cascais,Portugal|1;Largo da Misericórdia, 2750-642 Cascais, Portugal;3
130797;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200920511;Largo;;;;Óscar Monteiro Torres;;;;;2750;454;CASCAIS;387,009,762;-94,232,322;3;Largo Óscar Monteiro Torres, Cascais,Portugal|1;Largo Óscar Monteiro Torres, 2750-642 Cascais, Portugal;3
130798;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200940511;Largo;;;;Outeiro da Vela;Outeiro da Vela;;;;2750;648;CASCAIS;387,072,762;-94,221,339;3;Largo Outeiro da Vela, Outeiro da Vela, Cascais,Portugal|1;Largo Outeiro da Vela, 2750-642 Cascais, Portugal;3
130799;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200960511;Rua;do;;;Parque de Palmela;;;;;2750;461;CASCAIS;38,702,248;-94,135,562;3;Rua do Parque de Palmela, Cascais,Portugal|1;R. do Parque Palmela, 2750-642 Cascais, Portugal;3
130800;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;200990511;Travessa;da;;;Palmeira;;;;;2750;460;CASCAIS;386,994,854;-94,201,862;3;Travessa da Palmeira, Cascais,Portugal|1;Tv. da Palmeira, 2750-642 Cascais, Portugal;3
130801;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;201090511;Travessa;do;;;Poço Novo;;;16;MARFER;2754;523;CASCAIS;386,974,415;-94,215,631;3;Travessa do Poço Novo, Cascais,Portugal|1;Tv. do Poço Novo, 2750-642 Cascais, Portugal;2
130802;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;201090511;Travessa;do;;;Poço Novo;;;;;2750;469;CASCAIS;386,974,415;-94,215,631;3;Travessa do Poço Novo, Cascais,Portugal|1;Tv. do Poço Novo, 2750-642 Cascais, Portugal;3
130803;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;201100511;Beco;;;;Praia da Rainha;;;;;2750;470;CASCAIS;386,995,498;-94,179,919;3;Beco Praia da Rainha, Cascais,Portugal|1;Largo da Praia da Rainha, 2750-642 Cascais, Portugal;3
130804;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;201120511;Largo;do;;;Prior;;;;;2750;473;CASCAIS;386,967,774;-94,225,291;3;Largo do Prior, Cascais,Portugal|1;Largo do Prior, 2750-642 Cascais, Portugal;3
130805;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;201130511;Rua;;Professor;;Fernando Sylvan;;;;;2750;345;CASCAIS;387,019,673;-94,266,101;3;Rua Professor Fernando Sylvan, Cascais,Portugal|1;R. Prof. Fernando Sylvan, 2750-642 Cascais, Portugal;3
130806;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;201220511;Rua;;Rainha;;Helena de Itália;;;;;2750;831;CASCAIS;386,912,913;-94,281,978;3;Rua Rainha Helena de Itália, Cascais,Portugal|1;R. Rainha Helena de Itália, 2750-642 Cascais, Portugal;3
130807;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;201230511;Travessa;;;;Ricardo Espírito Santo Silva;;;;;2750;829;CASCAIS;386,921,446;-94,272,192;3;Travessa Ricardo Espírito Santo Silva, Cascais,Portugal|1;R. Ricardo Espírito Santo Silva, 2750-642 Cascais, Portugal;3
130808;Lisboa;Cascais                                                                                                                                                                                                                                                        ;11;5;12068;Cascais;201250511;Rua;das;;;Quintas;;;;;2750;675;CASCAIS;387,055,707;-94,271,739;3;Rua das Quintas, Cascais,Portugal|1;R. das Quintas, 2750-642 Cascais, Portugal;3
